,OBJECTID,BYGNING_ID,FYLKES_NR,FYLKES_NAVN,KOMMUNE_NR,KOMMUNE_NAVN,BYGNINGS_NR,BYGNING_LNR,BYGNINGSTYPE_NR,BYGNINGSTYPE_NAVN,BYGNINGSSTATUS_NR,BYGNINGSSTATUS_NAVN,GODKJENT_DATO,IGANGSATT_DATO,TATT_I_BRUK_DATO,TATT_I_BRUK,NAERINGSGRUPPE_KODE,NAERINGSGRUPPE_NAVN,PAABYGG_TILBYGG_KODE,PAABYGG_TILBYGG_NAVN,REGISTRERT_IGANGSATT_DATO,REGISTRERT_GODKJENT_DATO,VANNFORSYNING_NR,VANNFORSYNING_NAVN,BRUKSAREAL_TOTALT,BRUKSAREAL_BOLIG,BRUKSAREAL_ANNET_BOLIG,ANTALL_ETASJER,ANTALL_BOLIGER,LKOORDINAT_TYPE,LKOORDINATSYSTEM_NR,LKOORDINATSYSTEM_NAVN,LKOORDINAT_KVALITET_KODE,LKOORDINAT_KVALITET_NAVN,LX_KOORDINAT,LY_KOORDINAT,LZ_KOORDINAT,UKOORDINAT_TYPE,UKOORDINATSYSTEM_NR,UKOORDINATSYSTEM_NAVN,UKOORDINAT_KVALITET_KODE,UKOORDINAT_KVALITET_NAVN,UX_KOORDINAT,UY_KOORDINAT,UZ_KOORDINAT,EIENDOM_ANTALL,HAR_HEIS,BEBYGD_AREAL,Energistandard_profet,Byggtype_profet,Energiomraadeid,Energibronn,tatt_i_bruk_sammenstilt,Byggutvalgsident,Planforslag,SHAPE,oppgraderes,grunnvarme,solceller,luft_luft_varmepumpe,fjernvarme,grunnvarme_meter,grunnvarme_kostnad,_nettutveksling_energi,_nettutveksling_vintereffekt,_nettutveksling_sommereffekt,_termisk_energibehov_sum,_levert_fra_kilde_sum,_fjernvarmeproduksjon_sum,_elspesifikt_energibehov_sum,_kompressor_sum,_spisslast_sum,_solcelleproduksjon_sum,_termisk_energibehov_vintereffekt,_levert_fra_kilde_vintereffekt,_fjernvarmeproduksjon_vintereffekt,_elspesifikt_energibehov_vintereffekt,_kompressor_vintereffekt,_spisslast_vintereffekt,_solcelleproduksjon_vintereffekt,_termisk_energibehov_sommereffekt,_levert_fra_kilde_sommereffekt,_fjernvarmeproduksjon_sommereffekt,_elspesifikt_energibehov_sommereffekt,_kompressor_sommereffekt,_spisslast_sommereffekt,_solcelleproduksjon_sommereffekt,scenario_navn,_utetemperatur,_termisk_energibehov,_elspesifikt_energibehov,_kompressor,_levert_fra_kilde,_spisslast,_fjernvarmeproduksjon,_solcelleproduksjon,_nettutveksling_energi_liste
124,125,4345647,50,TRØNDELAG,5001,TRONDHEIM,196088865,0,319,Annen kontorbygning,TB,Tatt i bruk,19550126,19550226,19560226,20030520,Q,Helse- og sosialtjenester,,,20030520,20030520,,Ikke utfylt,673.0,0.0,673.0,3,,L,22,EUREF89 UTM Sone 32,--,UOppgitt,7036916.0,572186.0,0.0,U,23,EUREF89 UTM Sone 33,--,UOppgitt,7044168.16,273141.21,0.0,1,N,0.0,X,C,A,,19560226,P2,,"{'x': 572186, 'y': 7036916, 'spatialReference': {'wkid': 25832, 'latestWkid': 25832}}",False,False,False,False,False,0.0,0.0,0.1813,0.05,0.027,0.0649226945,0.0,0.0,0.116371166,0.0,0.0,0.0,0.0331754415,0.0,0.0,0.0172691733,0.0,0.0,0.0,0.0022447273,0.0,0.0,0.0248844138,0.0,0.0,0.0,Referansesituasjon,[0],"[ 8.91752014  9.02823537  9.05410825 ... 10.14822582  9.82308404
  9.55562058]",[7.56980843 7.53079934 7.51051512 ... 7.85385347 7.74931705 7.61260047],0,0,0,0,0,"[16.48732858 16.55903471 16.56462337 ... 18.00207929 17.57240109
 17.16822105]"
125,126,4344220,50,TRØNDELAG,5001,TRONDHEIM,196089306,0,181,Garasjeuthus anneks til bolig,TB,Tatt i bruk,19740424,19740524,19741124,20030518,Y,Annet som ikke er næring,,,20030518,20030518,,Ikke utfylt,25.0,0.0,25.0,1,,L,22,EUREF89 UTM Sone 32,,,7036656.3,571941.8,,U,23,EUREF89 UTM Sone 33,,,7043932.31,272873.63,0.0,1,N,0.0,X,A,A,,19741124,P2,,"{'x': 571941.7999999998, 'y': 7036656.300000001, 'spatialReference': {'wkid': 25832, 'latestWkid': 25832}}",False,False,False,False,True,0.0,0.0,0.001,0.0,0.0,0.0038428075,0.0,0.0038428075,0.0010019307,0.0,0.0,0.0,0.0013410297,0.0,0.0013410297,0.0001020938,0.0,0.0,0.0,0.0001563832,0.0,0.0001563832,0.0001167146,0.0,0.0,0.0,Referansesituasjon,[0],[0.5740198  0.5390101  0.51748725 ... 0.6936393  0.63743983 0.61922601],[0.10411042 0.08104479 0.07285208 ... 0.17885313 0.15944271 0.12654583],0,0,0,"[-0.5740198  -0.5390101  -0.51748725 ... -0.6936393  -0.63743983
 -0.61922601]",0,[0.10411042 0.08104479 0.07285208 ... 0.17885313 0.15944271 0.12654583]
126,127,5219922,50,TRØNDELAG,5001,TRONDHEIM,300246198,0,239,Annen lagerbygning,FA,Ferdigattest,10101,20110902,20130624,20130625,Q,Helse- og sosialtjenester,,,20110923,10101,,Ikke utfylt,14.0,0.0,14.0,1,,L,22,EUREF89 UTM Sone 32,,,7036752.9,572121.6,,U,23,EUREF89 UTM Sone 33,,,7044011.71,273061.79,0.0,1,N,17.0,Y,W,A,,20130624,P2,,"{'x': 572121.5999999996, 'y': 7036752.8999999985, 'spatialReference': {'wkid': 25832, 'latestWkid': 25832}}",False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Referansesituasjon,[0],[0],[0],0,0,0,0,0,0
127,128,5384266,50,TRØNDELAG,5001,TRONDHEIM,300387151,0,612,Barnehage,FA,Ferdigattest,20130422,20130716,20140818,20140819,P,Undervisning,,,20130814,20130814,,Ikke utfylt,1250.0,0.0,1250.0,3,,L,22,EUREF89 UTM Sone 32,,,7036696.86,572039.61,,U,23,EUREF89 UTM Sone 33,,,7043963.56,272974.87,0.0,1,J,810.0,Y,F,A,,20140818,P2,,"{'x': 572039.6100000003, 'y': 7036696.859999999, 'spatialReference': {'wkid': 25832, 'latestWkid': 25832}}",False,True,False,False,False,543.0,325800.0,0.1543,0.08,0.024,0.1044791342,0.043458808,0.0,0.093285471,0.0173835232,0.043636803,0.0,0.071296695,0.0061770264,0.0,0.0149485012,0.0024708106,0.062648858,0.0,0.0076986692,0.0054990495,0.0,0.0221943825,0.0021996198,0.0,0.0,Referansesituasjon,[0],"[10.79649288 11.23874437 11.2231985  ... 12.48133425 11.09112063
 11.47796863]",[5.73015525 5.73015525 5.64596575 ... 5.35781225 5.5149065  5.65143212],[2.47081057 2.47081057 2.47081057 ... 2.47081057 2.47081057 2.47081057],"[-6.17702643 -6.17702643 -6.17702643 ... -6.17702643 -6.17702643
 -6.17702643]",[2.14865588 2.59090738 2.5753615  ... 3.83349725 2.44328363 2.83013163],0,0,"[10.3496217  10.7918732  10.69213782 ... 11.66212007 10.4290007
 10.95237432]"
128,129,5751423,50,TRØNDELAG,5001,TRONDHEIM,300692778,0,619,Annen skolebygning,TB,Tatt i bruk,10101,10101,20180101,20180706,P,Undervisning,,,10101,10101,,Ikke utfylt,24.0,0.0,24.0,1,,L,22,EUREF89 UTM Sone 32,,,7036708.3,572064.4,,U,23,EUREF89 UTM Sone 33,,,7043972.64,273000.63,0.0,1,N,30.0,Y,G,A,,20180101,P2,,"{'x': 572064.4000000004, 'y': 7036708.300000001, 'spatialReference': {'wkid': 25832, 'latestWkid': 25832}}",False,True,False,False,False,9.0,5400.0,0.0023,0.001,0.0,0.0015472543,0.0007254163,0.0,0.0014650848,0.0002901665,0.0005316715,0.0,0.0007176655,0.0001028544,0.0,0.0003318288,4.11418e-05,0.0005736694,0.0,0.0001105593,7.89709e-05,0.0,0.0002191068,3.15884e-05,0.0,0.0,Referansesituasjon,[0],[0.20242847 0.19787721 0.19642063 ... 0.2277313  0.21508483 0.20614116],[0.11314075 0.11266417 0.11089142 ... 0.1191812  0.11595107 0.11404468],[0.04114176 0.04114176 0.04114176 ... 0.04114176 0.04114176 0.04114176],"[-0.10285439 -0.10285439 -0.10285439 ... -0.10285439 -0.10285439
 -0.10285439]",[0.05843232 0.05388106 0.05242449 ... 0.08373515 0.07108869 0.06214501],0,0,[0.21271482 0.20768698 0.20445767 ... 0.24405811 0.22818152 0.21733145]
129,130,5751424,50,TRØNDELAG,5001,TRONDHEIM,300692780,0,619,Annen skolebygning,TB,Tatt i bruk,10101,10101,20180101,20180706,P,Undervisning,,,10101,10101,,Ikke utfylt,25.0,0.0,25.0,1,,L,22,EUREF89 UTM Sone 32,,,7036674.31,572055.54,,U,23,EUREF89 UTM Sone 33,,,7043939.61,272988.63,0.0,1,N,31.0,Y,G,A,,20180101,P2,,"{'x': 572055.54, 'y': 7036674.309999999, 'spatialReference': {'wkid': 25832, 'latestWkid': 25832}}",False,True,False,False,False,9.0,5400.0,0.0024,0.001,0.0,0.0016117232,0.000755642,0.0,0.00152613,0.0003022568,0.0005538245,0.0,0.0007475683,0.00010714,0.0,0.000345655,4.2856e-05,0.0005975723,0.0,0.0001151659,8.22614e-05,0.0,0.0002282362,3.29046e-05,0.0,0.0,Referansesituasjon,[0],[0.21086299 0.20612209 0.20460483 ... 0.2372201  0.2240467  0.21473037],[0.11785495 0.11735851 0.1155119  ... 0.12414709 0.12078237 0.11879655],[0.042856 0.042856 0.042856 ... 0.042856 0.042856 0.042856],"[-0.10713999 -0.10713999 -0.10713999 ... -0.10713999 -0.10713999
 -0.10713999]",[0.060867   0.05612611 0.05460884 ... 0.08722412 0.07405071 0.06473439],0,0,[0.22157794 0.21634061 0.21297674 ... 0.2542272  0.23768908 0.22638693]
130,131,6097270,50,TRØNDELAG,5001,TRONDHEIM,301144085,0,319,Annen kontorbygning,TB,Tatt i bruk,10101,10101,20221103,20221216,Q,Helse- og sosialtjenester,,,10101,10101,,Ikke utfylt,120.0,0.0,120.0,2,,L,22,EUREF89 UTM Sone 32,--,UOppgitt,7036745.89,572089.85,,U,23,EUREF89 UTM Sone 33,--,UOppgitt,7044007.7,273029.51,0.0,1,N,0.0,Y,C,A,,20221103,P2,,"{'x': 572089.8499999996, 'y': 7036745.890000001, 'spatialReference': {'wkid': 25832, 'latestWkid': 25832}}",False,False,False,False,True,0.0,0.0,0.0207,0.003,0.004,0.0072939323,0.0,0.0072939323,0.0207496878,0.0,0.0,0.0,0.0036451494,0.0,0.0036451494,0.0030791988,0.0,0.0,0.0,0.0002921427,0.0,0.0002921427,0.0044370426,0.0,0.0,0.0,Referansesituasjon,[0],[1.0059441  1.01515884 0.98519588 ... 1.14108168 1.0778948  1.09028284],[1.34974296 1.3427874  1.3391706  ... 1.40038992 1.38175044 1.35737304],0,0,0,"[-1.0059441  -1.01515884 -0.98519588 ... -1.14108168 -1.0778948
 -1.09028284]",0,[1.34974296 1.3427874  1.3391706  ... 1.40038992 1.38175044 1.35737304]
131,132,6098753,50,TRØNDELAG,5001,TRONDHEIM,301146937,0,722,Bo- og behandlingssenter,RA,Rammetillatelse,20221223,10101,10101,10101,Q,Helse- og sosialtjenester,,,10101,20221223,,Ikke utfylt,236.0,0.0,236.0,2,,L,22,EUREF89 UTM Sone 32,,,7036722.24,572229.73,,U,23,EUREF89 UTM Sone 33,,,7043971.04,273166.64,0.0,1,N,130.0,X,J,A,,10101,P2,,"{'x': 572229.7300000004, 'y': 7036722.239999998, 'spatialReference': {'wkid': 25832, 'latestWkid': 25832}}",False,False,False,False,False,0.0,0.0,0.0656,0.015,0.006,0.0416268733,0.0,0.0,0.0239966586,0.0,0.0,0.0,0.0116335776,0.0,0.0,0.0029729982,0.0,0.0,0.0,0.0029893331,0.0,0.0,0.0031738035,0.0,0.0,0.0,Referansesituasjon,[0],[5.26435991 5.26633101 5.34036874 ... 5.78130104 5.6799746  5.57323421],[2.09292647 2.05816355 2.06382979 ... 2.37063694 2.26206481 2.15016603],0,0,0,0,0,[7.35728638 7.32449456 7.40419853 ... 8.15193798 7.94203942 7.72340024]
132,133,6098755,50,TRØNDELAG,5001,TRONDHEIM,301146942,0,722,Bo- og behandlingssenter,RA,Rammetillatelse,20221223,10101,10101,10101,Q,Helse- og sosialtjenester,,,10101,20221223,,Ikke utfylt,184.0,0.0,184.0,1,,L,22,EUREF89 UTM Sone 32,,,7036698.02,572235.16,,U,23,EUREF89 UTM Sone 33,,,7043946.41,273169.78,0.0,1,N,210.0,X,J,A,,10101,P2,,"{'x': 572235.1600000001, 'y': 7036698.02, 'spatialReference': {'wkid': 25832, 'latestWkid': 25832}}",False,True,False,False,False,229.0,137400.0,0.0329,0.009,0.003,0.0324548504,0.0182974535,0.0,0.0187092593,0.0073189814,0.0068384155,0.0,0.009070247,0.0024940926,0.0,0.0023179308,0.000997637,0.0055785173,0.0,0.0023306665,0.0016647618,0.0,0.0024744909,0.0006659047,0.0,0.0,Referansesituasjon,[0],[4.1044162  4.10595299 4.16367732 ... 4.50745505 4.42845478 4.34523345],[1.63177318 1.60466989 1.60908764 ... 1.84829321 1.76364375 1.67640063],[0.99763705 0.99763705 0.99763705 ... 0.99763705 0.99763705 0.99763705],"[-2.49409262 -2.49409262 -2.49409262 ... -2.49409262 -2.49409262
 -2.49409262]",[0.61268653 0.61422332 0.67194765 ... 1.01572537 0.9367251  0.85350378],0,0,[3.24209676 3.21653025 3.27867233 ... 3.86165563 3.69800591 3.52754146]
133,134,6098758,50,TRØNDELAG,5001,TRONDHEIM,301146945,0,722,Bo- og behandlingssenter,RA,Rammetillatelse,20221223,10101,10101,10101,Q,Helse- og sosialtjenester,,,10101,20221223,,Ikke utfylt,310.0,0.0,310.0,2,,L,22,EUREF89 UTM Sone 32,,,7036710.29,572250.75,,U,23,EUREF89 UTM Sone 33,,,7043957.17,273186.46,0.0,1,N,190.0,X,J,A,,10101,P2,,"{'x': 572250.75, 'y': 7036710.289999999, 'spatialReference': {'wkid': 25832, 'latestWkid': 25832}}",False,False,False,False,True,0.0,0.0,0.0315,0.004,0.004,0.0546793675,0.0,0.0546793675,0.0315210346,0.0,0.0,0.0,0.0152813943,0.0,0.0152813943,0.0039052095,0.0,0.0,0.0,0.0039266663,0.0,0.0039266663,0.0041689792,0.0,0.0,0.0,Referansesituasjon,[0],[6.91504904 6.91763819 7.01489114 ... 7.59408187 7.46098359 7.32077375],[2.74918307 2.70351992 2.71096286 ... 3.11397226 2.97135632 2.82437063],0,0,0,"[-6.91504904 -6.91763819 -7.01489114 ... -7.59408187 -7.46098359
 -7.32077375]",0,[2.74918307 2.70351992 2.71096286 ... 3.11397226 2.97135632 2.82437063]
134,135,,,,,,,,,,,,,,,,,,,,,,,,100.0,100.0,100.0,,,,,,,,,,,,,,,,,,,,,,Y,A,A,,,P1,1,"{'x': 571913.2309999997, 'y': 7036682.999899998, 'spatialReference': {'wkid': 25832, 'latestWkid': 25832}}",False,True,False,False,False,81.0,48600.0,0.0066,0.001,0.001,0.0090358529,0.0064541807,0.0,0.0040077227,0.0025816723,0.0,0.0,0.0029537585,0.0021098275,0.0,0.000408375,0.000843931,0.0,0.0,0.0002376108,0.000169722,0.0,0.0004668583,6.78888e-05,0.0,0.0,Referansesituasjon,[0],[1.36781467 1.27725032 1.22944334 ... 1.73110561 1.55804493 1.47820261],[0.41644167 0.32417917 0.29140833 ... 0.7154125  0.63777083 0.50618333],[0.39080419 0.36492866 0.35126953 ... 0.4946016  0.44515569 0.4223436 ],"[-0.97701048 -0.91232166 -0.87817381 ... -1.23650401 -1.11288924
 -1.05585901]",[0. 0. 0. ... 0. 0. 0.],0,0,[0.80724586 0.68910783 0.64267786 ... 1.2100141  1.08292652 0.92852693]
135,136,,,,,,,,,,,,,,,,,,,,,,,,100.0,100.0,100.0,,,,,,,,,,,,,,,,,,,,,,Y,A,A,,,P1,1,"{'x': 571915.5981999999, 'y': 7036687.643100001, 'spatialReference': {'wkid': 25832, 'latestWkid': 25832}}",False,False,False,False,False,0.0,0.0,0.013,0.003,0.001,0.0090358529,0.0,0.0,0.0040077227,0.0,0.0,0.0,0.0029537585,0.0,0.0,0.000408375,0.0,0.0,0.0,0.0002376108,0.0,0.0,0.0004668583,0.0,0.0,0.0,Referansesituasjon,[0],[1.36781467 1.27725032 1.22944334 ... 1.73110561 1.55804493 1.47820261],[0.41644167 0.32417917 0.29140833 ... 0.7154125  0.63777083 0.50618333],0,0,0,0,0,[1.78425634 1.60142949 1.52085167 ... 2.44651811 2.19581576 1.98438594]
136,137,,,,,,,,,,,,,,,,,,,,,,,,100.0,100.0,100.0,,,,,,,,,,,,,,,,,,,,,,Y,A,A,,,P1,1,"{'x': 571918.5040999996, 'y': 7036691.767299999, 'spatialReference': {'wkid': 25832, 'latestWkid': 25832}}",False,False,False,False,True,0.0,0.0,0.004,0.0,0.0,0.0090358529,0.0,0.0090358529,0.0040077227,0.0,0.0,0.0,0.0029537585,0.0,0.0029537585,0.000408375,0.0,0.0,0.0,0.0002376108,0.0,0.0002376108,0.0004668583,0.0,0.0,0.0,Referansesituasjon,[0],[1.36781467 1.27725032 1.22944334 ... 1.73110561 1.55804493 1.47820261],[0.41644167 0.32417917 0.29140833 ... 0.7154125  0.63777083 0.50618333],0,0,0,"[-1.36781467 -1.27725032 -1.22944334 ... -1.73110561 -1.55804493
 -1.47820261]",0,[0.41644167 0.32417917 0.29140833 ... 0.7154125  0.63777083 0.50618333]
137,138,,,,,,,,,,,,,,,,,,,,,,,,730.0,730.0,730.0,,,,,,,,,,,,,,,,,,,,,,Y,A,A,,,P1,1,"{'x': 572029.8233000003, 'y': 7036736.3455, 'spatialReference': {'wkid': 25832, 'latestWkid': 25832}}",False,False,False,False,False,0.0,0.0,0.0952,0.025,0.005,0.0659617263,0.0,0.0,0.0292563755,0.0,0.0,0.0,0.0215624372,0.0,0.0,0.0029811375,0.0,0.0,0.0,0.0017345587,0.0,0.0,0.0034080658,0.0,0.0,0.0,Referansesituasjon,[0],"[ 9.98504709  9.32392734  8.97493638 ... 12.63707095 11.37372799
 10.79087905]",[3.04002419 2.36650794 2.12728081 ... 5.22251125 4.65572706 3.69513831],0,0,0,0,0,"[13.02507128 11.69043528 11.10221719 ... 17.8595822  16.02945505
 14.48601736]"
138,139,,,,,,,,,,,,,,,,,,,,,,,,2000.0,2000.0,2000.0,,,,,,,,,,,,,,,,,,,,,,Y,A,A,,,P1,1,"{'x': 572091.0394000001, 'y': 7036739.9012, 'spatialReference': {'wkid': 25832, 'latestWkid': 25832}}",False,True,False,False,False,1614.0,968400.0,0.1318,0.025,0.011,0.1807170583,0.1290836131,0.0,0.0801544535,0.0516334452,0.0,0.0,0.0590751704,0.0421965503,0.0,0.0081675,0.0168786201,0.0,0.0,0.0047522156,0.0033944397,0.0,0.0093371666,0.0013577759,0.0,0.0,Referansesituasjon,[0],[27.3562934 25.5450064 24.5888668 ... 34.6221122 31.1608986 29.5640522],[ 8.3288334  6.4835834  5.8281666 ... 14.30825   12.7554166 10.1236666],[7.81608383 7.29857326 7.02539051 ... 9.89203206 8.90311389 8.44687206],"[-19.54020957 -18.24643314 -17.56347629 ... -24.73008014 -22.25778471
 -21.11718014]",[0. 0. 0. ... 0. 0. 0.],0,0,"[16.14491723 13.78215666 12.85355711 ... 24.20028206 21.65853049
 18.57053866]"
139,140,,,,,,,,,,,,,,,,,,,,,,,,2000.0,2000.0,2000.0,,,,,,,,,,,,,,,,,,,,,,X,A,A,,,P1,1,"{'x': 572114.9985999996, 'y': 7036752.3059, 'spatialReference': {'wkid': 25832, 'latestWkid': 25832}}",False,True,False,False,False,2745.0,1647000.0,0.168,0.039,0.013,0.3074245995,0.2195889996,0.0,0.0801544535,0.0878355998,0.0,0.0,0.1072823798,0.0766302713,0.0,0.0081675,0.0306521085,0.0,0.0,0.0125106554,0.0089361824,0.0,0.0093371666,0.003574473,0.0,0.0,Referansesituasjon,[0],[45.9215842 43.1208082 41.3989798 ... 55.4911438 50.9951862 49.538081 ],[ 8.3288334  6.4835834  5.8281666 ... 14.30825   12.7554166 10.1236666],"[13.12045263 12.32023091 11.82827994 ... 15.85461251 14.5700532
 14.15373743]","[-32.80113157 -30.80057729 -29.57069986 ... -39.63653129 -36.425133
 -35.38434357]",[0. 0. 0. ... 0. 0. 0.],0,0,"[21.44928603 18.80381431 17.65644654 ... 30.16286251 27.3254698
 24.27740403]"
140,141,,,,,,,,,,,,,,,,,,,,,,,,2000.0,2000.0,2000.0,,,,,,,,,,,,,,,,,,,,,,Y,A,A,,,P1,1,"{'x': 572169.3224, 'y': 7036762.197700001, 'spatialReference': {'wkid': 25832, 'latestWkid': 25832}}",False,True,False,False,False,1614.0,968400.0,0.1318,0.025,0.011,0.1807170583,0.1290836131,0.0,0.0801544535,0.0516334452,0.0,0.0,0.0590751704,0.0421965503,0.0,0.0081675,0.0168786201,0.0,0.0,0.0047522156,0.0033944397,0.0,0.0093371666,0.0013577759,0.0,0.0,Referansesituasjon,[0],[27.3562934 25.5450064 24.5888668 ... 34.6221122 31.1608986 29.5640522],[ 8.3288334  6.4835834  5.8281666 ... 14.30825   12.7554166 10.1236666],[7.81608383 7.29857326 7.02539051 ... 9.89203206 8.90311389 8.44687206],"[-19.54020957 -18.24643314 -17.56347629 ... -24.73008014 -22.25778471
 -21.11718014]",[0. 0. 0. ... 0. 0. 0.],0,0,"[16.14491723 13.78215666 12.85355711 ... 24.20028206 21.65853049
 18.57053866]"
141,142,,,,,,,,,,,,,,,,,,,,,,,,2000.0,2000.0,2000.0,,,,,,,,,,,,,,,,,,,,,,Y,A,A,,,P1,1,"{'x': 572196.1512000002, 'y': 7036766.512800001, 'spatialReference': {'wkid': 25832, 'latestWkid': 25832}}",False,True,False,False,False,1614.0,968400.0,0.1318,0.025,0.011,0.1807170583,0.1290836131,0.0,0.0801544535,0.0516334452,0.0,0.0,0.0590751704,0.0421965503,0.0,0.0081675,0.0168786201,0.0,0.0,0.0047522156,0.0033944397,0.0,0.0093371666,0.0013577759,0.0,0.0,Referansesituasjon,[0],[27.3562934 25.5450064 24.5888668 ... 34.6221122 31.1608986 29.5640522],[ 8.3288334  6.4835834  5.8281666 ... 14.30825   12.7554166 10.1236666],[7.81608383 7.29857326 7.02539051 ... 9.89203206 8.90311389 8.44687206],"[-19.54020957 -18.24643314 -17.56347629 ... -24.73008014 -22.25778471
 -21.11718014]",[0. 0. 0. ... 0. 0. 0.],0,0,"[16.14491723 13.78215666 12.85355711 ... 24.20028206 21.65853049
 18.57053866]"
142,143,,,,,,,,,,,,,,,,,,,,,,,,2000.0,2000.0,2000.0,,,,,,,,,,,,,,,,,,,,,,Y,A,A,,,P1,1,"{'x': 572217.3804000001, 'y': 7036751.718800001, 'spatialReference': {'wkid': 25832, 'latestWkid': 25832}}",False,False,False,False,False,0.0,0.0,0.2609,0.067,0.014,0.1807170583,0.0,0.0,0.0801544535,0.0,0.0,0.0,0.0590751704,0.0,0.0,0.0081675,0.0,0.0,0.0,0.0047522156,0.0,0.0,0.0093371666,0.0,0.0,0.0,Referansesituasjon,[0],[27.3562934 25.5450064 24.5888668 ... 34.6221122 31.1608986 29.5640522],[ 8.3288334  6.4835834  5.8281666 ... 14.30825   12.7554166 10.1236666],0,0,0,0,0,[35.6851268 32.0285898 30.4170334 ... 48.9303622 43.9163152 39.6877188]
143,144,,,,,,,,,,,,,,,,,,,,,,,,2000.0,2000.0,2000.0,,,,,,,,,,,,,,,,,,,,,,Y,A,A,,,P1,1,"{'x': 572210.9636000004, 'y': 7036813.665199999, 'spatialReference': {'wkid': 25832, 'latestWkid': 25832}}",False,False,False,False,True,0.0,0.0,0.0802,0.008,0.009,0.1807170583,0.0,0.1807170583,0.0801544535,0.0,0.0,0.0,0.0590751704,0.0,0.0590751704,0.0081675,0.0,0.0,0.0,0.0047522156,0.0,0.0047522156,0.0093371666,0.0,0.0,0.0,Referansesituasjon,[0],[27.3562934 25.5450064 24.5888668 ... 34.6221122 31.1608986 29.5640522],[ 8.3288334  6.4835834  5.8281666 ... 14.30825   12.7554166 10.1236666],0,0,0,"[-27.3562934 -25.5450064 -24.5888668 ... -34.6221122 -31.1608986
 -29.5640522]",0,[ 8.3288334  6.4835834  5.8281666 ... 14.30825   12.7554166 10.1236666]
144,145,,,,,,,,,,,,,,,,,,,,,,,,1380.0,1380.0,1380.0,,,,,,,,,,,,,,,,,,,,,,Y,F,A,,,P1,1,"{'x': 572277.2072000001, 'y': 7036563.645399999, 'spatialReference': {'wkid': 25832, 'latestWkid': 25832}}",False,True,False,False,False,600.0,360000.0,0.1704,0.088,0.027,0.1153449641,0.0479785241,0.0,0.10298716,0.0191914096,0.0481750305,0.0,0.0787115513,0.0068194372,0.0,0.0165031454,0.0027277749,0.0691643392,0.0,0.0084993309,0.0060709506,0.0,0.0245025983,0.0024283802,0.0,0.0,Referansesituasjon,[0],"[11.91932813 12.40757379 12.39041114 ... 13.77939301 12.24459717
 12.67167736]",[6.3260914  6.3260914  6.23314619 ... 5.91502472 6.08845678 6.23918107],[2.72777487 2.72777487 2.72777487 ... 2.72777487 2.72777487 2.72777487],"[-6.81943718 -6.81943718 -6.81943718 ... -6.81943718 -6.81943718
 -6.81943718]",[2.37211609 2.86036174 2.8431991  ... 4.23218096 2.69738512 3.12446531],0,0,"[11.42598235 11.91422801 11.80412015 ... 12.87498056 11.51361677
 12.09142125]"
145,146,,,,,,,,,,,,,,,,,,,,,,,,6140.0,6140.0,6140.0,,,,,,,,,,,,,,,,,,,,,,Z,K,A,,,P1,1,"{'x': 572180.2703, 'y': 7036831.2467, 'spatialReference': {'wkid': 25832, 'latestWkid': 25832}}",False,False,False,False,False,0.0,0.0,1.097,0.246,0.187,0.3465868565,0.0,0.0,0.7503799053,0.0,0.0,0.0,0.1449492985,0.0,0.0,0.1014755786,0.0,0.0,0.0,0.0250223107,0.0,0.0,0.1616151484,0.0,0.0,0.0,Referansesituasjon,[0],"[40.67386512 40.14227988 39.08453287 ... 47.36975186 45.18462349
 43.86022365]","[60.64136677 59.65049173 59.05040866 ... 64.26235748 62.72156316
 61.15135026]",0,0,0,0,0,"[101.31523189  99.79277162  98.13494153 ... 111.63210934 107.90618665
 105.01157391]"
146,147,,,,,,,,,,,,,,,,,,,,,,,,80.0,80.0,80.0,,,,,,,,,,,,,,,,,,,,,,Y,A,A,,,P1,1,"{'x': 572242.2696000002, 'y': 7036687.826499999, 'spatialReference': {'wkid': 25832, 'latestWkid': 25832}}",False,False,False,False,True,0.0,0.0,0.0032,0.0,0.0,0.0072286823,0.0,0.0072286823,0.0032061781,0.0,0.0,0.0,0.0023630068,0.0,0.0023630068,0.0003267,0.0,0.0,0.0,0.0001900886,0.0,0.0001900886,0.0003734867,0.0,0.0,0.0,Referansesituasjon,[0],[1.09425174 1.02180026 0.98355467 ... 1.38488449 1.24643594 1.18256209],[0.33315334 0.25934334 0.23312666 ... 0.57233    0.51021666 0.40494666],0,0,0,"[-1.09425174 -1.02180026 -0.98355467 ... -1.38488449 -1.24643594
 -1.18256209]",0,[0.33315334 0.25934334 0.23312666 ... 0.57233    0.51021666 0.40494666]
