,OBJECTID,BYGNING_ID,FYLKES_NR,FYLKES_NAVN,KOMMUNE_NR,KOMMUNE_NAVN,BYGNINGS_NR,BYGNING_LNR,BYGNINGSTYPE_NR,BYGNINGSTYPE_NAVN,BYGNINGSSTATUS_NR,BYGNINGSSTATUS_NAVN,GODKJENT_DATO,IGANGSATT_DATO,TATT_I_BRUK_DATO,TATT_I_BRUK,NAERINGSGRUPPE_KODE,NAERINGSGRUPPE_NAVN,PAABYGG_TILBYGG_KODE,PAABYGG_TILBYGG_NAVN,REGISTRERT_IGANGSATT_DATO,REGISTRERT_GODKJENT_DATO,VANNFORSYNING_NR,VANNFORSYNING_NAVN,BRUKSAREAL_TOTALT,BRUKSAREAL_BOLIG,BRUKSAREAL_ANNET_BOLIG,ANTALL_ETASJER,ANTALL_BOLIGER,LKOORDINAT_TYPE,LKOORDINATSYSTEM_NR,LKOORDINATSYSTEM_NAVN,LKOORDINAT_KVALITET_KODE,LKOORDINAT_KVALITET_NAVN,LX_KOORDINAT,LY_KOORDINAT,LZ_KOORDINAT,UKOORDINAT_TYPE,UKOORDINATSYSTEM_NR,UKOORDINATSYSTEM_NAVN,UKOORDINAT_KVALITET_KODE,UKOORDINAT_KVALITET_NAVN,UX_KOORDINAT,UY_KOORDINAT,UZ_KOORDINAT,EIENDOM_ANTALL,HAR_HEIS,BEBYGD_AREAL,Energistandard_profet,Byggtype_profet,Energiomraadeid,Energibronn,tatt_i_bruk_sammenstilt,Byggutvalgsident,Planforslag,SHAPE,oppgraderes,grunnvarme,solceller,luft_luft_varmepumpe,fjernvarme,grunnvarme_meter,grunnvarme_kostnad,_nettutveksling_energi,_nettutveksling_vintereffekt,_nettutveksling_sommereffekt,_termisk_energibehov_sum,_levert_fra_kilde_sum,_fjernvarmeproduksjon_sum,_elspesifikt_energibehov_sum,_kompressor_sum,_spisslast_sum,_solcelleproduksjon_sum,_termisk_energibehov_vintereffekt,_levert_fra_kilde_vintereffekt,_fjernvarmeproduksjon_vintereffekt,_elspesifikt_energibehov_vintereffekt,_kompressor_vintereffekt,_spisslast_vintereffekt,_solcelleproduksjon_vintereffekt,_termisk_energibehov_sommereffekt,_levert_fra_kilde_sommereffekt,_fjernvarmeproduksjon_sommereffekt,_elspesifikt_energibehov_sommereffekt,_kompressor_sommereffekt,_spisslast_sommereffekt,_solcelleproduksjon_sommereffekt,scenario_navn
64,65,2987712,50,TRØNDELAG,5001,TRONDHEIM,182065471,0,143,Stort frittliggende boligbygg på 5 etg. el. mer,TB,Tatt i bruk,19590128,19590228,19600228,20030522,X,Bolig,,,20030522,20030522,,Ikke utfylt,3725.0,3725.0,0.0,12,40,L,22,EUREF89 UTM Sone 32,52,DigitFraStrekKart1_1000,7036958.0,572142.0,0.0,U,23,EUREF89 UTM Sone 33,52,DigitFraStrekKart1_1000,7044214.12,273101.32,0.0,1,J,0.0,X,B,A,,19600228,P3,,"{'x': 572142, 'y': 7036958, 'spatialReference': {'wkid': 25832, 'latestWkid': 25832}}",False,False,False,False,False,0,0,0.7775,0.221,0.049,0.6282298393,0.0,0.0,0.1492876697,0.0,0.0,0.0,0.2062541172,0.0,0,0.0152119688,0.0,0.0,0,0.0317417456,0.0,0,0.0173904728,0.0,0.0,0,Nåsituasjon
65,66,2987713,50,TRØNDELAG,5001,TRONDHEIM,182065498,0,181,Garasjeuthus anneks til bolig,TB,Tatt i bruk,10101,10101,10101,20060215,Y,Annet som ikke er næring,,,10101,10101,,Ikke utfylt,88.0,88.0,0.0,1,,L,22,EUREF89 UTM Sone 32,52,DigitFraStrekKart1_1000,7036952.0,572110.0,0.0,U,23,EUREF89 UTM Sone 33,52,DigitFraStrekKart1_1000,7044211.13,273068.88,0.0,1,N,0.0,X,A,A,,20060215,P3,,"{'x': 572110, 'y': 7036952, 'spatialReference': {'wkid': 25832, 'latestWkid': 25832}}",False,False,False,True,False,0,0,0.011,0.005,0.001,0.0135266824,0.0060798445,0.0,0.003526796,0.0035267252,0.0039201126,0.0,0.0047204247,0.0,0,0.00035937,0.0,0.0047204247,0,0.0005504688,0.0003483829,0,0.0004108353,0.0002020859,0.0,0,Nåsituasjon
66,67,2987714,50,TRØNDELAG,5001,TRONDHEIM,182065501,0,181,Garasjeuthus anneks til bolig,TB,Tatt i bruk,10101,10101,10101,20060215,Y,Annet som ikke er næring,,,10101,10101,,Ikke utfylt,189.0,0.0,189.0,1,,L,22,EUREF89 UTM Sone 32,52,DigitFraStrekKart1_1000,7036962.0,572093.0,0.0,U,23,EUREF89 UTM Sone 33,52,DigitFraStrekKart1_1000,7044222.69,273052.88,0.0,1,N,0.0,X,A,A,,20060215,P3,,"{'x': 572093, 'y': 7036962, 'spatialReference': {'wkid': 25832, 'latestWkid': 25832}}",False,False,False,False,False,0,0,0.0366,0.011,0.002,0.0290516246,0.0,0.0,0.0075745959,0.0,0.0,0.0,0.0101381849,0.0,0,0.0007718287,0.0,0.0,0,0.0011822569,0.0,0,0.0008823622,0.0,0.0,0,Nåsituasjon
67,68,4345647,50,TRØNDELAG,5001,TRONDHEIM,196088865,0,319,Annen kontorbygning,TB,Tatt i bruk,19550126,19550226,19560226,20030520,Q,Helse- og sosialtjenester,,,20030520,20030520,,Ikke utfylt,673.0,0.0,673.0,3,,L,22,EUREF89 UTM Sone 32,--,UOppgitt,7036916.0,572186.0,0.0,U,23,EUREF89 UTM Sone 33,--,UOppgitt,7044168.16,273141.21,0.0,1,N,0.0,X,C,A,,19560226,P3,,"{'x': 572186, 'y': 7036916, 'spatialReference': {'wkid': 25832, 'latestWkid': 25832}}",False,False,False,False,False,0,0,0.1813,0.05,0.027,0.0649226945,0.0,0.0,0.116371166,0.0,0.0,0.0,0.0331754415,0.0,0,0.0172691733,0.0,0.0,0,0.0022447273,0.0,0,0.0248844138,0.0,0.0,0,Nåsituasjon
68,69,4344220,50,TRØNDELAG,5001,TRONDHEIM,196089306,0,181,Garasjeuthus anneks til bolig,TB,Tatt i bruk,19740424,19740524,19741124,20030518,Y,Annet som ikke er næring,,,20030518,20030518,,Ikke utfylt,25.0,0.0,25.0,1,,L,22,EUREF89 UTM Sone 32,,,7036656.3,571941.8,,U,23,EUREF89 UTM Sone 33,,,7043932.31,272873.63,0.0,1,N,0.0,X,A,A,,19741124,P3,,"{'x': 571941.7999999998, 'y': 7036656.300000001, 'spatialReference': {'wkid': 25832, 'latestWkid': 25832}}",False,False,False,True,False,0,0,0.0031,0.001,0.0,0.0038428075,0.0017272286,0.0,0.0010019307,0.0010019106,0.0011136684,0.0,0.0013410297,0.0,0,0.0001020938,0.0,0.0013410297,0,0.0001563832,9.89724e-05,0,0.0001167146,5.74108e-05,0.0,0,Nåsituasjon
69,70,4374167,50,TRØNDELAG,5001,TRONDHEIM,196103228,0,243,Veksthus,TB,Tatt i bruk,19931112,19931212,19940412,20030821,Q,Helse- og sosialtjenester,,,20030821,20030821,,Ikke utfylt,135.0,0.0,135.0,1,,L,22,EUREF89 UTM Sone 32,--,UOppgitt,7036688.0,572398.0,0.0,U,23,EUREF89 UTM Sone 33,--,UOppgitt,7043921.18,273331.06,0.0,1,N,0.0,X,L,A,,19940412,P3,,"{'x': 572398, 'y': 7036688, 'spatialReference': {'wkid': 25832, 'latestWkid': 25832}}",False,False,False,True,False,0,0,0.028,0.01,0.004,0.017957326,0.0084559266,0.0,0.0184881678,0.0049050152,0.0045963843,0.0,0.0074882158,0.0,0,0.0026042329,0.0,0.0074882158,0,0.0009042196,0.0005722661,0,0.0039170269,0.0003319535,0.0,0,Nåsituasjon
70,71,4972609,50,TRØNDELAG,5001,TRONDHEIM,300057030,0,239,Annen lagerbygning,FA,Ferdigattest,10101,10101,10101,20090513,Y,Annet som ikke er næring,,,10101,10101,,Ikke utfylt,0.0,0.0,0.0,0,,L,22,EUREF89 UTM Sone 32,,,7036952.3,572533.5,,U,23,EUREF89 UTM Sone 33,,,7044171.78,273490.78,0.0,1,N,0.0,Y,W,A,,20090513,P3,,"{'x': 572533.5, 'y': 7036952.300000001, 'spatialReference': {'wkid': 25832, 'latestWkid': 25832}}",False,False,False,False,False,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,Nåsituasjon
71,72,4972610,50,TRØNDELAG,5001,TRONDHEIM,300057035,0,239,Annen lagerbygning,FA,Ferdigattest,10101,10101,10101,20090513,Y,Annet som ikke er næring,,,10101,10101,,Ikke utfylt,0.0,0.0,0.0,0,,L,22,EUREF89 UTM Sone 32,,,7036897.4,572384.2,,U,23,EUREF89 UTM Sone 33,,,7044131.07,273336.92,0.0,1,N,0.0,Y,W,A,,20090513,P3,,"{'x': 572384.2000000002, 'y': 7036897.3999999985, 'spatialReference': {'wkid': 25832, 'latestWkid': 25832}}",False,False,False,False,False,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,Nåsituasjon
72,73,4972611,50,TRØNDELAG,5001,TRONDHEIM,300057037,0,239,Annen lagerbygning,FA,Ferdigattest,10101,10101,10101,20090513,Y,Annet som ikke er næring,,,10101,10101,,Ikke utfylt,0.0,0.0,0.0,0,,L,22,EUREF89 UTM Sone 32,,,7036811.1,572440.4,,U,23,EUREF89 UTM Sone 33,,,7044039.84,273384.82,0.0,1,N,0.0,Y,W,A,,20090513,P3,,"{'x': 572440.4000000004, 'y': 7036811.1000000015, 'spatialReference': {'wkid': 25832, 'latestWkid': 25832}}",False,False,False,False,False,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,Nåsituasjon
73,74,4972612,50,TRØNDELAG,5001,TRONDHEIM,300057038,0,239,Annen lagerbygning,FA,Ferdigattest,10101,10101,10101,20090513,Y,Annet som ikke er næring,,,10101,10101,,Ikke utfylt,0.0,0.0,0.0,0,,L,22,EUREF89 UTM Sone 32,,,7036849.4,572545.7,,U,23,EUREF89 UTM Sone 33,,,7044068.13,273493.3,0.0,1,N,0.0,Y,W,A,,20090513,P3,,"{'x': 572545.7000000002, 'y': 7036849.3999999985, 'spatialReference': {'wkid': 25832, 'latestWkid': 25832}}",False,False,False,False,False,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,Nåsituasjon
74,75,5219922,50,TRØNDELAG,5001,TRONDHEIM,300246198,0,239,Annen lagerbygning,FA,Ferdigattest,10101,20110902,20130624,20130625,Q,Helse- og sosialtjenester,,,20110923,10101,,Ikke utfylt,14.0,0.0,14.0,1,,L,22,EUREF89 UTM Sone 32,,,7036752.9,572121.6,,U,23,EUREF89 UTM Sone 33,,,7044011.71,273061.79,0.0,1,N,17.0,Y,W,A,,20130624,P3,,"{'x': 572121.5999999996, 'y': 7036752.8999999985, 'spatialReference': {'wkid': 25832, 'latestWkid': 25832}}",False,False,False,False,False,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,Nåsituasjon
75,76,5384266,50,TRØNDELAG,5001,TRONDHEIM,300387151,0,612,Barnehage,FA,Ferdigattest,20130422,20130716,20140818,20140819,P,Undervisning,,,20130814,20130814,,Ikke utfylt,1250.0,0.0,1250.0,3,,L,22,EUREF89 UTM Sone 32,,,7036696.86,572039.61,,U,23,EUREF89 UTM Sone 33,,,7043963.56,272974.87,0.0,1,J,810.0,Y,F,A,,20140818,P3,,"{'x': 572039.6100000003, 'y': 7036696.859999999, 'spatialReference': {'wkid': 25832, 'latestWkid': 25832}}",False,False,False,False,False,0,0,0.1978,0.086,0.03,0.1044791342,0.0,0.0,0.093285471,0.0,0.0,0.0,0.071296695,0.0,0,0.0149485012,0.0,0.0,0,0.0076986692,0.0,0,0.0221943825,0.0,0.0,0,Nåsituasjon
76,77,5565229,50,TRØNDELAG,5001,TRONDHEIM,300535827,0,719,Sykehus,FA,Ferdigattest,20151216,20160203,20170901,20170904,Q,Helse- og sosialtjenester,,,20160204,20151218,,Ikke utfylt,4265.0,0.0,4265.0,2,,L,22,EUREF89 UTM Sone 32,,,7037001.41,572450.61,,U,23,EUREF89 UTM Sone 33,,,7044228.47,273412.81,0.0,1,N,3260.0,Y,K,A,,20170901,P3,,"{'x': 572450.6100000003, 'y': 7037001.41, 'spatialReference': {'wkid': 25832, 'latestWkid': 25832}}",False,False,False,False,False,0,0,0.9134,0.218,0.143,0.3292656803,0.0,0.0,0.5840891538,0.0,0.0,0.0,0.1356643955,0.0,0,0.08227447,0.0,0.0,0,0.0189934226,0.0,0,0.1237490347,0.0,0.0,0,Nåsituasjon
77,78,5689254,50,TRØNDELAG,5001,TRONDHEIM,300639294,0,319,Annen kontorbygning,IG,Igangsettingstillatelse,20170823,20170823,10101,10101,M,"Faglig, vitenskapelig og teknisk tjenesteyting",,,20170824,20170824,,Ikke utfylt,164.0,0.0,164.0,1,,L,22,EUREF89 UTM Sone 32,,,7037155.47,572149.62,,U,23,EUREF89 UTM Sone 33,,,7044410.12,273127.39,0.0,1,N,176.0,X,,A,,10101,P3,,"{'x': 572149.6200000001, 'y': 7037155.469999999, 'spatialReference': {'wkid': 25832, 'latestWkid': 25832}}",False,False,False,False,False,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,Nåsituasjon
78,79,5751423,50,TRØNDELAG,5001,TRONDHEIM,300692778,0,619,Annen skolebygning,TB,Tatt i bruk,10101,10101,20180101,20180706,P,Undervisning,,,10101,10101,,Ikke utfylt,24.0,0.0,24.0,1,,L,22,EUREF89 UTM Sone 32,,,7036708.3,572064.4,,U,23,EUREF89 UTM Sone 33,,,7043972.64,273000.63,0.0,1,N,30.0,Y,G,A,,20180101,P3,,"{'x': 572064.4000000004, 'y': 7036708.300000001, 'spatialReference': {'wkid': 25832, 'latestWkid': 25832}}",False,False,False,True,False,0,0,0.0021,0.001,0.0,0.0015472543,0.0008894193,0.0,0.0014650848,0.000373484,0.000284351,0.0,0.0007176655,0.0,0,0.0003318288,0.0,0.0007176655,0,0.0001105593,7.78631e-05,0,0.0002191068,3.26962e-05,0.0,0,Nåsituasjon
79,80,5751424,50,TRØNDELAG,5001,TRONDHEIM,300692780,0,619,Annen skolebygning,TB,Tatt i bruk,10101,10101,20180101,20180706,P,Undervisning,,,10101,10101,,Ikke utfylt,25.0,0.0,25.0,1,,L,22,EUREF89 UTM Sone 32,,,7036674.31,572055.54,,U,23,EUREF89 UTM Sone 33,,,7043939.61,272988.63,0.0,1,N,31.0,Y,G,A,,20180101,P3,,"{'x': 572055.54, 'y': 7036674.309999999, 'spatialReference': {'wkid': 25832, 'latestWkid': 25832}}",False,False,False,True,False,0,0,0.0022,0.001,0.0,0.0016117232,0.0009264784,0.0,0.00152613,0.0003890459,0.0002961989,0.0,0.0007475683,0.0,0,0.000345655,0.0,0.0007475683,0,0.0001151659,8.11074e-05,0,0.0002282362,3.40585e-05,0.0,0,Nåsituasjon
80,81,5752892,50,TRØNDELAG,5001,TRONDHEIM,300694013,0,239,Annen lagerbygning,IG,Igangsettingstillatelse,20180713,20180713,10101,10101,Y,Annet som ikke er næring,,,20180713,20180713,,Ikke utfylt,40.0,0.0,40.0,1,,L,22,EUREF89 UTM Sone 32,,,7037132.07,572151.17,,U,23,EUREF89 UTM Sone 33,,,7044386.66,273126.75,0.0,1,N,46.0,X,,A,,10101,P3,,"{'x': 572151.1699999999, 'y': 7037132.07, 'spatialReference': {'wkid': 25832, 'latestWkid': 25832}}",False,False,False,False,False,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,Nåsituasjon
81,82,5837684,50,TRØNDELAG,5001,TRONDHEIM,300763648,0,739,Annen primærhelsebygning,FA,Ferdigattest,20190913,20190916,20210611,20210614,M,"Faglig, vitenskapelig og teknisk tjenesteyting",,,20190916,20190913,,Ikke utfylt,6090.0,0.0,6090.0,2,,L,22,EUREF89 UTM Sone 32,,,7036913.89,572604.54,,U,23,EUREF89 UTM Sone 33,,,7044126.87,273557.96,0.0,1,J,5000.0,Y,L,A,,20210611,P3,,"{'x': 572604.54, 'y': 7036913.890000001, 'spatialReference': {'wkid': 25832, 'latestWkid': 25832}}",False,False,False,True,False,0,0,1.2541,0.311,0.194,0.4701589667,0.0500546819,0.0,0.8340217928,0.0290351357,0.3910691491,0.0,0.1937153971,0.0,0,0.1174798411,0.0,0.1937153971,0,0.0271207371,0.0093717593,0,0.1767014353,0.0054362608,0.012312717,0,Nåsituasjon
82,83,6097270,50,TRØNDELAG,5001,TRONDHEIM,301144085,0,319,Annen kontorbygning,TB,Tatt i bruk,10101,10101,20221103,20221216,Q,Helse- og sosialtjenester,,,10101,10101,,Ikke utfylt,120.0,0.0,120.0,2,,L,22,EUREF89 UTM Sone 32,--,UOppgitt,7036745.89,572089.85,,U,23,EUREF89 UTM Sone 33,--,UOppgitt,7044007.7,273029.51,0.0,1,N,0.0,Y,C,A,,20221103,P3,,"{'x': 572089.8499999996, 'y': 7036745.890000001, 'spatialReference': {'wkid': 25832, 'latestWkid': 25832}}",False,False,False,True,False,0,0,0.024,0.007,0.005,0.0072939323,0.0040248868,0.0,0.0207496878,0.0016901263,0.0015789191,0.0,0.0036451494,0.0,0,0.0030791988,0.0,0.0036451494,0,0.0002921427,0.000205746,0,0.0044370426,8.63967e-05,0.0,0,Nåsituasjon
83,84,6098753,50,TRØNDELAG,5001,TRONDHEIM,301146937,0,722,Bo- og behandlingssenter,RA,Rammetillatelse,20221223,10101,10101,10101,Q,Helse- og sosialtjenester,,,10101,20221223,,Ikke utfylt,236.0,0.0,236.0,2,,L,22,EUREF89 UTM Sone 32,,,7036722.24,572229.73,,U,23,EUREF89 UTM Sone 33,,,7043971.04,273166.64,0.0,1,N,130.0,X,J,A,,10101,P3,,"{'x': 572229.7300000004, 'y': 7036722.239999998, 'spatialReference': {'wkid': 25832, 'latestWkid': 25832}}",False,False,False,True,False,0,0,0.0474,0.015,0.004,0.0416268733,0.0182550119,0.0,0.0239966586,0.0105891543,0.0127827071,0.0,0.0116335776,0.0,0,0.0029729982,0.0,0.0116335776,0,0.0029893331,0.0018919011,0,0.0031738035,0.0010974319,0.0,0,Nåsituasjon
84,85,6098755,50,TRØNDELAG,5001,TRONDHEIM,301146942,0,722,Bo- og behandlingssenter,RA,Rammetillatelse,20221223,10101,10101,10101,Q,Helse- og sosialtjenester,,,10101,20221223,,Ikke utfylt,184.0,0.0,184.0,1,,L,22,EUREF89 UTM Sone 32,,,7036698.02,572235.16,,U,23,EUREF89 UTM Sone 33,,,7043946.41,273169.78,0.0,1,N,210.0,X,J,A,,10101,P3,,"{'x': 572235.1600000001, 'y': 7036698.02, 'spatialReference': {'wkid': 25832, 'latestWkid': 25832}}",False,False,False,False,False,0,0,0.0512,0.011,0.005,0.0324548504,0.0,0.0,0.0187092593,0.0,0.0,0.0,0.009070247,0.0,0,0.0023179308,0.0,0.0,0,0.0023306665,0.0,0,0.0024744909,0.0,0.0,0,Nåsituasjon
85,86,6098758,50,TRØNDELAG,5001,TRONDHEIM,301146945,0,722,Bo- og behandlingssenter,RA,Rammetillatelse,20221223,10101,10101,10101,Q,Helse- og sosialtjenester,,,10101,20221223,,Ikke utfylt,310.0,0.0,310.0,2,,L,22,EUREF89 UTM Sone 32,,,7036710.29,572250.75,,U,23,EUREF89 UTM Sone 33,,,7043957.17,273186.46,0.0,1,N,190.0,X,J,A,,10101,P3,,"{'x': 572250.75, 'y': 7036710.289999999, 'spatialReference': {'wkid': 25832, 'latestWkid': 25832}}",False,False,False,True,False,0,0,0.0622,0.019,0.006,0.0546793675,0.0239790411,0.0,0.0315210346,0.0139094823,0.0167908441,0.0,0.0152813943,0.0,0,0.0039052095,0.0,0.0152813943,0,0.0039266663,0.0024851244,0,0.0041689792,0.0014415419,0.0,0,Nåsituasjon
86,87,,,,,,,,,,,,,,,,,,,,,,,,100.0,100.0,100.0,,,,,,,,,,,,,,,,,,,,,,Y,A,A,,,P2,1,"{'x': 571913.2309999997, 'y': 7036682.999899998, 'spatialReference': {'wkid': 25832, 'latestWkid': 25832}}",False,False,False,True,False,0,0,0.0093,0.003,0.001,0.0090358529,0.003761392,0.0,0.0040077227,0.0021818644,0.0030925966,0.0,0.0029537585,0.0,0,0.000408375,0.0,0.0029537585,0,0.0002376108,0.0001503801,0,0.0004668583,8.72307e-05,0.0,0,Nåsituasjon
87,88,,,,,,,,,,,,,,,,,,,,,,,,100.0,100.0,100.0,,,,,,,,,,,,,,,,,,,,,,Y,A,A,,,P2,1,"{'x': 571915.5981999999, 'y': 7036687.643100001, 'spatialReference': {'wkid': 25832, 'latestWkid': 25832}}",False,False,False,True,False,0,0,0.0093,0.003,0.001,0.0090358529,0.003761392,0.0,0.0040077227,0.0021818644,0.0030925966,0.0,0.0029537585,0.0,0,0.000408375,0.0,0.0029537585,0,0.0002376108,0.0001503801,0,0.0004668583,8.72307e-05,0.0,0,Nåsituasjon
88,89,,,,,,,,,,,,,,,,,,,,,,,,100.0,100.0,100.0,,,,,,,,,,,,,,,,,,,,,,Y,A,A,,,P2,1,"{'x': 571918.5040999996, 'y': 7036691.767299999, 'spatialReference': {'wkid': 25832, 'latestWkid': 25832}}",False,False,False,True,False,0,0,0.0093,0.003,0.001,0.0090358529,0.003761392,0.0,0.0040077227,0.0021818644,0.0030925966,0.0,0.0029537585,0.0,0,0.000408375,0.0,0.0029537585,0,0.0002376108,0.0001503801,0,0.0004668583,8.72307e-05,0.0,0,Nåsituasjon
89,90,,,,,,,,,,,,,,,,,,,,,,,,730.0,730.0,730.0,,,,,,,,,,,,,,,,,,,,,,Y,A,A,,,P2,1,"{'x': 572029.8233000003, 'y': 7036736.3455, 'spatialReference': {'wkid': 25832, 'latestWkid': 25832}}",False,False,False,True,False,0,0,0.0678,0.025,0.004,0.0659617263,0.0274581614,0.0,0.0292563755,0.0159276098,0.0225759551,0.0,0.0215624372,0.0,0,0.0029811375,0.0,0.0215624372,0,0.0017345587,0.0010977745,0,0.0034080658,0.0006367842,0.0,0,Nåsituasjon
90,91,,,,,,,,,,,,,,,,,,,,,,,,2000.0,2000.0,2000.0,,,,,,,,,,,,,,,,,,,,,,Y,A,A,,,P2,1,"{'x': 572091.0394000001, 'y': 7036739.9012, 'spatialReference': {'wkid': 25832, 'latestWkid': 25832}}",False,False,False,False,False,0,0,0.2609,0.067,0.014,0.1807170583,0.0,0.0,0.0801544535,0.0,0.0,0.0,0.0590751704,0.0,0,0.0081675,0.0,0.0,0,0.0047522156,0.0,0,0.0093371666,0.0,0.0,0,Nåsituasjon
91,92,,,,,,,,,,,,,,,,,,,,,,,,2000.0,2000.0,2000.0,,,,,,,,,,,,,,,,,,,,,,X,A,A,,,P2,1,"{'x': 572114.9985999996, 'y': 7036752.3059, 'spatialReference': {'wkid': 25832, 'latestWkid': 25832}}",False,False,False,False,False,0,0,0.3876,0.115,0.022,0.3074245995,0.0,0.0,0.0801544535,0.0,0.0,0.0,0.1072823798,0.0,0,0.0081675,0.0,0.0,0,0.0125106554,0.0,0,0.0093371666,0.0,0.0,0,Nåsituasjon
92,93,,,,,,,,,,,,,,,,,,,,,,,,2000.0,2000.0,2000.0,,,,,,,,,,,,,,,,,,,,,,Y,A,A,,,P2,1,"{'x': 572169.3224, 'y': 7036762.197700001, 'spatialReference': {'wkid': 25832, 'latestWkid': 25832}}",False,False,False,True,False,0,0,0.2209,0.067,0.011,0.1807170583,0.0399345415,0.0,0.0801544535,0.0231647627,0.1176177541,0.0,0.0590751704,0.0,0,0.0081675,0.0,0.0590751704,0,0.0047522156,0.0030076013,0,0.0093371666,0.0017446143,0.0,0,Nåsituasjon
93,94,,,,,,,,,,,,,,,,,,,,,,,,2000.0,2000.0,2000.0,,,,,,,,,,,,,,,,,,,,,,Y,A,A,,,P2,1,"{'x': 572196.1512000002, 'y': 7036766.512800001, 'spatialReference': {'wkid': 25832, 'latestWkid': 25832}}",False,False,False,False,False,0,0,0.2609,0.067,0.014,0.1807170583,0.0,0.0,0.0801544535,0.0,0.0,0.0,0.0590751704,0.0,0,0.0081675,0.0,0.0,0,0.0047522156,0.0,0,0.0093371666,0.0,0.0,0,Nåsituasjon
94,95,,,,,,,,,,,,,,,,,,,,,,,,2000.0,2000.0,2000.0,,,,,,,,,,,,,,,,,,,,,,Y,A,A,,,P2,1,"{'x': 572217.3804000001, 'y': 7036751.718800001, 'spatialReference': {'wkid': 25832, 'latestWkid': 25832}}",False,False,False,True,False,0,0,0.2209,0.067,0.011,0.1807170583,0.0399345415,0.0,0.0801544535,0.0231647627,0.1176177541,0.0,0.0590751704,0.0,0,0.0081675,0.0,0.0590751704,0,0.0047522156,0.0030076013,0,0.0093371666,0.0017446143,0.0,0,Nåsituasjon
95,96,,,,,,,,,,,,,,,,,,,,,,,,2000.0,2000.0,2000.0,,,,,,,,,,,,,,,,,,,,,,Y,A,A,,,P2,1,"{'x': 572210.9636000004, 'y': 7036813.665199999, 'spatialReference': {'wkid': 25832, 'latestWkid': 25832}}",False,False,False,False,False,0,0,0.2609,0.067,0.014,0.1807170583,0.0,0.0,0.0801544535,0.0,0.0,0.0,0.0590751704,0.0,0,0.0081675,0.0,0.0,0,0.0047522156,0.0,0,0.0093371666,0.0,0.0,0,Nåsituasjon
96,97,,,,,,,,,,,,,,,,,,,,,,,,1380.0,1380.0,1380.0,,,,,,,,,,,,,,,,,,,,,,Y,F,A,,,P2,1,"{'x': 572277.2072000001, 'y': 7036563.645399999, 'spatialReference': {'wkid': 25832, 'latestWkid': 25832}}",False,False,False,False,False,0,0,0.2183,0.095,0.033,0.1153449641,0.0,0.0,0.10298716,0.0,0.0,0.0,0.0787115513,0.0,0,0.0165031454,0.0,0.0,0,0.0084993309,0.0,0,0.0245025983,0.0,0.0,0,Nåsituasjon
97,98,,,,,,,,,,,,,,,,,,,,,,,,6140.0,6140.0,6140.0,,,,,,,,,,,,,,,,,,,,,,Z,K,A,,,P2,1,"{'x': 572180.2703, 'y': 7036831.2467, 'spatialReference': {'wkid': 25832, 'latestWkid': 25832}}",False,False,False,False,False,0,0,1.097,0.246,0.187,0.3465868565,0.0,0.0,0.7503799053,0.0,0.0,0.0,0.1449492985,0.0,0,0.1014755786,0.0,0.0,0,0.0250223107,0.0,0,0.1616151484,0.0,0.0,0,Nåsituasjon
98,99,,,,,,,,,,,,,,,,,,,,,,,,80.0,80.0,80.0,,,,,,,,,,,,,,,,,,,,,,Y,A,A,,,P2,1,"{'x': 572242.2696000002, 'y': 7036687.826499999, 'spatialReference': {'wkid': 25832, 'latestWkid': 25832}}",False,False,False,False,False,0,0,0.0104,0.003,0.001,0.0072286823,0.0,0.0,0.0032061781,0.0,0.0,0.0,0.0023630068,0.0,0,0.0003267,0.0,0.0,0,0.0001900886,0.0,0,0.0003734867,0.0,0.0,0,Nåsituasjon
